x,y
250.0,250.0
263.03400206744016,262.16754260115937
272.10726605432615,298.7300835158106
276.6660421230252,301.4791123369715
320.8081230092479,299.346271313677
321.0501198483288,299.0798290195518
321.8319536970799,297.93949790791146
317.9293352468163,277.01460898120484
303.3016397586828,251.29407131762034
291.12677152153634,226.67577772234472
306.141170623494,180.31355311906378
299.5609341702192,167.4294069214435
305.8066594225154,148.14467868558987
306.7482844055263,99.27132398399505
304.53471480874015,96.96964253613159
304.7284046270304,60.75425911078656
306.23846042905876,44.21352000827899
338.7731877474666,17.122235013265517
374.1518612368909,20.352063089065485
374.1518612368909,20.352063089065485
375.908240523376,19.322971509738185
390.4730956893455,19.872780327404183
393.3470087029881,22.705222895927896
436.3885854948499,22.392421963270255
477.37945592737935,34.85741059604045
480.96588180207505,41.53797521769291
477.65668497918927,57.733199897959324
470.71423885513684,64.31259794751894
428.5402243134644,83.46981259489856
427.7035588642603,85.69921549431828
443.9387570650969,121.44050135513493
488.0481486696621,137.99417552611402
500.0,131.00119673356394
500.0,136.8261426512826
500.0,134.15401167846258
500.0,132.83112797232113
500.0,121.8304417681948
500.0,103.2583337556796
500.0,92.65733852980107
500.0,92.821495783513
500.0,92.62228274977066
500.0,67.48968172613763
500.0,19.734262590080206
470.19033993222115,0.0
440.07772664756243,0.0
430.0169024591521,0.0
388.1928661886221,0.0
370.76093625720193,8.621515819559715
350.51623550749605,21.17797817817108
313.71156822699953,12.551394362528137
290.5746721954898,0.0
287.97363317487594,0.0
245.50261002249192,0.0
244.69537847875893,0.0
243.88042504670867,0.0
242.96449369603232,0.7168114767766961
242.80132271072426,2.02615142080647
269.9107277692939,36.85425850993001
273.4295582703289,37.29278315182484
279.54023152555885,32.578298505756834
303.66994892818695,35.69045972197396
303.66994892818695,35.69045972197396
309.1424209809206,33.42795994168758
312.2977747090697,25.824600741378777
327.4936698036918,19.541051296475178
361.79440374452173,33.660018095604414
378.5091512573391,73.75838297168912
423.9650092792,92.46748631435041
424.7237109657522,94.28759738908505
464.7006553692722,110.74172010305512
464.72297829985473,110.78059204331252
454.4166628657219,156.18519455206788
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
433.8494497148127,183.78403857318443
439.12532322213144,219.99720692760104
454.2768737637255,231.2953224169423
454.2768737637255,231.2953224169423
454.2768737637255,231.2953224169423
454.2768737637255,231.2953224169423
454.2768737637255,231.2953224169423
454.2768737637255,231.2953224169423
454.2768737637255,231.2953224169423
454.2768737637255,231.2953224169423
463.55195143635837,229.9442599545945
476.8421748553014,239.80735528630365
500.0,240.70938060233456
500.0,212.3285299392554
500.0,171.96369050910027
500.0,149.18352955308106
500.0,149.73725970810497
500.0,188.82043485761446
500.0,190.14686065741415
500.0,187.41153316483917
500.0,189.0772903473707
500.0,186.72500097705492
500.0,160.24159818050973
491.3304103764793,149.06607621551618
454.35964922164476,144.29179171879807
418.43457748200007,116.87872527100495
418.43457748200007,116.87872527100495
385.96695978775267,93.04633213789221
385.96695978775267,93.04633213789221
352.3629181284707,86.81700634318364
348.91329240749496,87.72317732476233
334.61165098481837,112.21525329192195
332.2077825084863,113.5125739280258
288.0820399010456,129.53613888186362
271.14779873876967,121.62522748647696
225.51044525696133,123.60964705124007
222.55013171254137,126.59112270001513
222.68828476814005,165.3866518904994
226.97984496199592,180.0942797359519
226.6681129494149,184.88389487749126
240.93088893641206,204.04870560783644
236.63239823797383,233.3606501571312
236.63239823797383,233.3606501571312
236.63239823797383,233.3606501571312
236.63239823797383,233.3606501571312
236.63239823797383,233.3606501571312
236.63239823797383,233.3606501571312
236.63239823797383,233.3606501571312
236.63239823797383,233.3606501571312
236.63239823797383,233.3606501571312
208.7383719197376,254.12023938138583
197.0282805979036,292.27442152598593
197.0282805979036,292.27442152598593
197.0282805979036,292.27442152598593
197.0282805979036,292.27442152598593
197.0282805979036,292.27442152598593
197.0282805979036,292.27442152598593
197.0282805979036,292.27442152598593
197.0282805979036,292.27442152598593
166.45641691890694,323.9763199924123
162.11027069998426,324.8303744833273
143.3521991192213,352.7405878876773
102.44000595153679,362.54565812787206
92.3992931325728,356.387248407946
44.456207441970946,348.13679370950695
27.02812592856524,357.26328497682255
27.02812592856524,357.26328497682255
27.02812592856524,357.26328497682255
27.02812592856524,357.26328497682255
27.02812592856524,357.26328497682255
27.02812592856524,357.26328497682255
27.02812592856524,357.26328497682255
8.0028334645501,352.3501463402857
0.0,348.9853056050864
0.0,343.2658962992494
0.0,343.2658962992494
0.0,343.2658962992494
0.0,343.2658962992494
0.0,343.2658962992494
0.0,343.2658962992494
0.0,343.2658962992494
0.0,343.2658962992494
0.0,343.2658962992494
0.0,343.2658962992494
0.0,348.018281759153
0.0,355.31348691533617
0.0,343.95981734509724
0.0,343.30230276516636
0.0,343.44087135392533
0.0,318.6350437303635
0.0,322.82672070390333
0.0,309.20438928385164
0.0,310.43418972152244
0.0,301.62466293541354
0.0,294.21276173944585
0.0,271.08129933716884
0.0,268.9004097469156
0.0,273.122471773842
0.0,294.73945205493754
0.0,300.7015624353512
0.0,299.38398822889195
0.0,261.5065899426983
0.0,260.99257262599576
0.0,268.7242312194733
0.0,274.8995773204573
0.0,267.4167825023309
0.0,259.9754717665281
0.0,243.41111607998425
0.0,238.65611750202487
0.0,199.83758518689322
16.408062620593547,176.0807878131737
16.408062620593547,176.0807878131737
16.408062620593547,176.0807878131737
16.408062620593547,176.0807878131737
16.408062620593547,176.0807878131737
46.646914379296014,166.76389685127373
96.63521457448562,166.91318810721825
113.10766668368444,183.46787217992528
113.07723450806269,195.69046258992952
106.78707171631919,206.27625311984588
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
106.2861739667453,214.0765434437395
119.87907318951066,229.5349821786066
119.21668142702232,239.85018005399365
134.66157098684292,282.0665752971944
154.1072657860653,291.09499931884193
170.44034972953327,285.14275668886376
170.44034972953327,285.14275668886376
170.4525215412263,285.13599541008386
170.55904734956252,285.054198945341
182.60229238961904,286.54097206526075
182.60229238961904,286.54097206526075
182.60229238961904,286.54097206526075
182.60229238961904,286.54097206526075
182.60229238961904,286.54097206526075
182.60229238961904,286.54097206526075
182.60229238961904,286.54097206526075
182.60229238961904,286.54097206526075
215.02961462269633,264.1451485499299
215.3353772027399,264.00280657881905
234.7635133739293,271.08794353598904
250.541917520734,263.7574176290759
254.53177856855982,253.4509210996785
266.0820641108533,248.34759718765133
285.3584417558348,202.59511566962706
285.3584417558348,202.59511566962706
285.3584417558348,202.59511566962706
285.3584417558348,202.59511566962706
285.3584417558348,202.59511566962706
295.881841052001,189.7921743232964
307.8598969847472,188.62163143376264
307.859957081469,188.62160168838858
329.0588358655751,195.78321713964633
364.1125801784359,196.31858175370402
364.1125801784359,196.31858175370402
364.1125801784359,196.31858175370402
364.1125801784359,196.31858175370402
364.1125801784359,196.31858175370402
367.83705782707045,192.70615926255263
378.133987224933,158.66887290520498
378.133987224933,158.66887290520498
378.133987224933,158.66887290520498
378.133987224933,158.66887290520498
395.98786341527216,112.42272022382181
411.6922023720553,79.41353796518925
411.6922023720553,79.41353796518925
411.6922023720553,79.41353796518925
411.6922023720553,79.41353796518925
411.6922023720553,79.41353796518925
411.6922023720553,79.41353796518925
411.6922023720553,79.41353796518925
412.04556418341184,76.98979770707062
444.00147284100007,49.43158733683862
453.37989374413263,50.12459037910045
458.1095009099756,46.766596791927554
470.0451121714739,48.79080707825672
476.80225474227575,43.995202749148405
476.9950170027012,43.771935556042365
476.29782794694125,33.8322915080289
441.9912888366352,0.0573399268448469
425.2399604209744,0.0
412.79689977566875,0.0
415.90854308076916,0.0
410.39720659368265,0.0
400.94452132508275,0.0
389.33962605405,0.0
379.01407594876576,0.0
377.9028138072022,0.0
383.0535877806104,0.0
390.3701650779516,0.0
399.87016384242196,7.149661614354154
400.9518662967928,14.811947500599935
406.12684589971036,18.78422485329251
413.1569676157547,19.39559078424813
415.5961428039614,20.643632843432126
456.55493610894405,48.141637171504556
458.5986969341798,50.87987272104061
457.6312014429048,57.541828541746334
458.8908203071874,65.2702962562541
481.89011889073686,92.56698910697351
488.54965271318014,93.13599417563817
500.0,100.3795308363685
500.0,102.97966656659439
500.0,110.4642315968257
500.0,154.53975482780095
497.2381968355422,161.27196551433912
495.5031358823121,192.2066119490433
